Id,Name,Street Address,Suburb,Region,Store Type,CanPurchase,CanTopUp,CanRegisterCard,CanRefund,CanAlterExpire,AcceptsCash,AcceptsEFTPOS,AcceptsCreditCard,SellsGoCardAdult,SellsGoCardChild,SellsGoCardSenior,SellsGoCardConcession,SellsTouristPack,SellsSEQCard,unused1,unused2,Created,Modified,Active,Notes,Lat,Lng
129,7-Eleven Lutwyche,446 Lutwyche Road,Lutwyche,Brisbane North,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:50,1, ,-27.4247,153.033
130,7-Eleven Mackenzie,902 Mt Gravatt-Capalaba Road,Mackenzie (Brisbane City),Eastern,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/08/20 17:48,1, ,-27.5459,153.123
131,Supanews North Lakes,"Shop 1085, Westfield Shopping Centre, Anzac Avenue",North Lakes,Northern,retailer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2009/09/11 12:18,2012/11/07 10:52,1, ,-27.2398,153.02
133,Manly station,Ernest Street,Manly,Brisbane East,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/10/05 11:33,1, ,-27.457,153.18
134,7-Eleven Manly West,459 Manly Road,Manly West,Eastern,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:51,1, ,-27.4755,153.166
135,7-Eleven Marcoola,946-948 David Low Way,Marcoola,Sunshine Coast,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:51,1, ,-26.6007,153.096
136,7-Eleven Maroochydore,"Aerodrome Road, corner Wirraway Street",Maroochydore,Sunshine Coast,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:51,1, ,-26.6624,153.105
137,Cotton Tree News,9 King Street,Maroochydore,Sunshine Coast,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/10/05 11:35,1, ,-26.6547,153.101
138,7-Eleven Maroochydore North,53 Aerodrome Road,Maroochydore,Sunshine Coast,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/08/20 17:50,1, ,-26.6605,153.1
139,7-Eleven Mermaid Waters,1 Lakeview Boulevard,Mermaid Waters,Gold Coast,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:52,1, ,-27.9977,153.373
140,Milton News Centre,"Shop 3, Milton Shopping Centre, Baroona Road",Milton,Brisbane West,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/10/05 11:40,1, ,-27.4685,153.003
141,Mitchelton station,McConaghy Street,Mitchelton,Brisbane North,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/10/05 11:42,1, ,-27.4115,152.976
142,7-Eleven Mooloolaba,85 The Esplanade,Mooloolaba,Sunshine Coast,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:52,1, ,-26.6841,153.125
143,7-Eleven Morayfield,272 Morayfield Road,Morayfield,Northern,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:52,1, ,-27.1123,152.951
144,Morayfield station,Visentin Road,Morayfield,Northern,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/10/05 11:50,1, ,-27.1098,152.952
145,Supanews Garden City Upper Level,"Garden City (upper level), Logan Road, corner Kessels Road",Mount Gravatt,Brisbane South,retailer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2009/09/11 12:18,2013/05/15 18:14,2, ,-27.5641,153.082
146,Newsplus Mt Ommaney,"Mt Ommaney Shopping Centre, 171  Dandenong Road",Mt Ommaney,Brisbane West,retailer,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/04/02 10:19,2, ,-27.556498,152.933139
147,7-Eleven Murrumba Downs,9 Blyth Road,Murrumba Downs,Northern,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2013/08/07 17:59,1,,-27.2732,153.015
148,Nambour station,Civic Way,Nambour,Sunshine Coast,station,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,2009/09/11 12:18,2012/11/07 10:55,1, ,-26.6258,152.958
149,Nathan Post Office,"Kessels Road, Community Centre, Griffith University",Nathan,Brisbane South,retailer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2009/09/11 12:18,2012/11/07 10:45,1, ,-27.5529,153.054
150,Nerang station,Warrener Street,Nerang,Gold Coast,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/10/05 12:09,1, ,-27.9943,153.35
151,7-Eleven New Farm,79 Merthyr Road,New Farm,Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:53,1, ,-27.4674,153.046
152,7-Eleven Noosa,91-97 Noosa Drive,Noosa Heads,Sunshine Coast,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/08/20 18:00,1, ,-26.3971,153.088
154,Northgate station,"Ryan Street, corner Holland Street",Northgate,Brisbane North,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/10/05 12:19,1, ,-27.3936,153.069
155,Toombul station,Collins Street,Nundah,Brisbane North,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/10/05 12:24,1, ,-27.4073,153.059
156,7-Eleven Oxenford,170 Old Pacific Highway,Oxenford,Gold Coast,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:56,1, ,-27.8853,153.314
157,Oxley station,Ardoyne Road,Oxley,Brisbane South,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/10/05 12:26,1, ,-27.5525,152.974
158,Paddington News ,"Shop 5, 95 Latrobe Terrace",Paddington,Brisbane North,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/10/05 12:29,1, ,-27.459,152.998
159,7-Eleven Palm Beach North,"1346-1354 Gold Coast Highway, Palm Beach North",Palm Beach,Gold Coast,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/08/20 18:01,1, ,-28.1086,153.466
